fecha,año,mes,indice_confianza
2018-04-01,2018,4,-10.7
2018-04-01,2018,4,-11.8
2018-04-01,2018,4,-8
2018-04-01,2018,4,-7.8
2018-04-01,2018,4,109.8
2018-04-01,2018,4,4.2
2018-04-01,2018,4,3.1
2018-04-01,2018,4,0.8
2018-04-01,2018,4,3.6
2018-04-01,2018,4,12
2018-04-01,2018,4,11.2
2018-05-01,2018,5,-11.4
2018-05-01,2018,5,-11.3
2018-05-01,2018,5,-11.9
2018-05-01,2018,5,-12.4
2018-05-01,2018,5,107
2018-05-01,2018,5,3.3
2018-05-01,2018,5,2.3
2018-05-01,2018,5,2.6
2018-05-01,2018,5,5.3
2018-05-01,2018,5,13.7
2018-05-01,2018,5,10
2018-06-01,2018,6,-12.2
2018-06-01,2018,6,-12.5
2018-06-01,2018,6,-8.5
2018-06-01,2018,6,-9.6
2018-06-01,2018,6,108
2018-06-01,2018,6,1.7
2018-06-01,2018,6,1.4
2018-06-01,2018,6,6.7
2018-06-01,2018,6,7.1
2018-06-01,2018,6,14.1
2018-06-01,2018,6,11
2018-07-01,2018,7,-7.6
2018-07-01,2018,7,-7.9
2018-07-01,2018,7,-8.5
2018-07-01,2018,7,-9.1
2018-07-01,2018,7,107.6
2018-07-01,2018,7,0.4
2018-07-01,2018,7,1.2
2018-07-01,2018,7,3.5
2018-07-01,2018,7,3.5
2018-07-01,2018,7,11
2018-07-01,2018,7,8.8
2018-08-01,2018,8,-8
2018-08-01,2018,8,-8.4
2018-08-01,2018,8,-9.3
2018-08-01,2018,8,-9.8
2018-08-01,2018,8,106.8
2018-08-01,2018,8,-0.1
2018-08-01,2018,8,0.4
2018-08-01,2018,8,4
2018-08-01,2018,8,4.2
2018-08-01,2018,8,10.2
2018-08-01,2018,8,8.4
2018-09-01,2018,9,-9.6
2018-09-01,2018,9,-9.6
2018-09-01,2018,9,-8.1
2018-09-01,2018,9,-8.4
2018-09-01,2018,9,106.8
2018-09-01,2018,9,1.2
2018-09-01,2018,9,0.6
2018-09-01,2018,9,7.8
2018-09-01,2018,9,5.6
2018-09-01,2018,9,8.6
2018-09-01,2018,9,8.2
2018-10-01,2018,10,-8.3
2018-10-01,2018,10,-7.9
2018-10-01,2018,10,-9.1
2018-10-01,2018,10,-8
2018-10-01,2018,10,106.1
2018-10-01,2018,10,-1.9
2018-10-01,2018,10,-0.6
2018-10-01,2018,10,7.6
2018-10-01,2018,10,2.7
2018-10-01,2018,10,6.1
2018-10-01,2018,10,7.5
2018-11-01,2018,11,-12.5
2018-11-01,2018,11,-11.3
2018-11-01,2018,11,-10
2018-11-01,2018,11,-9
2018-11-01,2018,11,104.7
2018-11-01,2018,11,-3.5
2018-11-01,2018,11,-1
2018-11-01,2018,11,6.1
2018-11-01,2018,11,4.1
2018-11-01,2018,11,4.3
2018-11-01,2018,11,5.6
2018-12-01,2018,12,-13.9
2018-12-01,2018,12,-12
2018-12-01,2018,12,-10.5
2018-12-01,2018,12,-9.8
2018-12-01,2018,12,102.8
2018-12-01,2018,12,-3.6
2018-12-01,2018,12,-1.8
2018-12-01,2018,12,5.6
2018-12-01,2018,12,6.6
2018-12-01,2018,12,-1.7
2018-12-01,2018,12,2.4
2019-01-01,2019,1,-8
2019-01-01,2019,1,-8.2
2019-01-01,2019,1,-10
2019-01-01,2019,1,-10.1
2019-01-01,2019,1,102
2019-01-01,2019,1,-3.2
2019-01-01,2019,1,-3.4
2019-01-01,2019,1,5.3
2019-01-01,2019,1,5.4
2019-01-01,2019,1,-0.2
2019-01-01,2019,1,2.9
2019-02-01,2019,2,-10.5
2019-02-01,2019,2,-11.1
2019-02-01,2019,2,-10.9
2019-02-01,2019,2,-11.1
2019-02-01,2019,2,100.4
2019-02-01,2019,2,-2.6
2019-02-01,2019,2,-4.3
2019-02-01,2019,2,6.9
2019-02-01,2019,2,6.6
2019-02-01,2019,2,0.6
2019-02-01,2019,2,1.9
2019-03-01,2019,3,-7.3
2019-03-01,2019,3,-7.9
2019-03-01,2019,3,-12.2
2019-03-01,2019,3,-12
2019-03-01,2019,3,101.3
2019-03-01,2019,3,-2.6
2019-03-01,2019,3,-4.3
2019-03-01,2019,3,7.2
2019-03-01,2019,3,9.2
2019-03-01,2019,3,3.8
2019-03-01,2019,3,4.5
2019-04-01,2019,4,-6.7
2019-04-01,2019,4,-7.8
2019-04-01,2019,4,-12.1
2019-04-01,2019,4,-11.9
2019-04-01,2019,4,101.9
2019-04-01,2019,4,-2.7
2019-04-01,2019,4,-4
2019-04-01,2019,4,4.2
2019-04-01,2019,4,8
2019-04-01,2019,4,4.4
2019-04-01,2019,4,4.4
2019-05-01,2019,5,-4.7
2019-05-01,2019,5,-4.6
2019-05-01,2019,5,-11.8
2019-05-01,2019,5,-12.3
2019-05-01,2019,5,102.8
2019-05-01,2019,5,-1.8
2019-05-01,2019,5,-2.8
2019-05-01,2019,5,5.1
2019-05-01,2019,5,8.4
2019-05-01,2019,5,6.8
2019-05-01,2019,5,3.5
2019-06-01,2019,6,-6.9
2019-06-01,2019,6,-7.2
2019-06-01,2019,6,-13
2019-06-01,2019,6,-14.1
2019-06-01,2019,6,100.8
2019-06-01,2019,6,-4
2019-06-01,2019,6,-4.2
2019-06-01,2019,6,8
2019-06-01,2019,6,8.7
2019-06-01,2019,6,5
2019-06-01,2019,6,2.5
2019-07-01,2019,7,-5.7
2019-07-01,2019,7,-6
2019-07-01,2019,7,-10.8
2019-07-01,2019,7,-11.4
2019-07-01,2019,7,102.3
2019-07-01,2019,7,-5.6
2019-07-01,2019,7,-4.6
2019-07-01,2019,7,11.9
2019-07-01,2019,7,11.5
2019-07-01,2019,7,5.2
2019-07-01,2019,7,3.4
2019-08-01,2019,8,-7.3
2019-08-01,2019,8,-7.7
2019-08-01,2019,8,-13.2
2019-08-01,2019,8,-13.7
2019-08-01,2019,8,100.6
2019-08-01,2019,8,-4.9
2019-08-01,2019,8,-4.6
2019-08-01,2019,8,10.5
2019-08-01,2019,8,9.8
2019-08-01,2019,8,2.7
2019-08-01,2019,8,1.7
2019-09-01,2019,9,-5.4
2019-09-01,2019,9,-5.4
2019-09-01,2019,9,-13
2019-09-01,2019,9,-13.3
2019-09-01,2019,9,99.9
2019-09-01,2019,9,-5.2
2019-09-01,2019,9,-5.6
2019-09-01,2019,9,11.3
2019-09-01,2019,9,8.5
2019-09-01,2019,9,1.9
2019-09-01,2019,9,1.6
2019-10-01,2019,10,-6.7
2019-10-01,2019,10,-6.3
2019-10-01,2019,10,-13.7
2019-10-01,2019,10,-12.5
2019-10-01,2019,10,100.3
2019-10-01,2019,10,-6.5
2019-10-01,2019,10,-5.4
2019-10-01,2019,10,14.6
2019-10-01,2019,10,9.3
2019-10-01,2019,10,2.1
2019-10-01,2019,10,3.3
2019-11-01,2019,11,-9.4
2019-11-01,2019,11,-8.2
2019-11-01,2019,11,-15.5
2019-11-01,2019,11,-14.5
2019-11-01,2019,11,100
2019-11-01,2019,11,-8.3
2019-11-01,2019,11,-5.7
2019-11-01,2019,11,12.1
2019-11-01,2019,11,9.8
2019-11-01,2019,11,2.2
2019-11-01,2019,11,2.8
2019-12-01,2019,12,-7.4
2019-12-01,2019,12,-5.5
2019-12-01,2019,12,-12.9
2019-12-01,2019,12,-12.3
2019-12-01,2019,12,100.7
2019-12-01,2019,12,-7.6
2019-12-01,2019,12,-5.8
2019-12-01,2019,12,11.8
2019-12-01,2019,12,12.8
2019-12-01,2019,12,1.4
2019-12-01,2019,12,3.5
2020-01-01,2020,1,-5.7
2020-01-01,2020,1,-5.9
2020-01-01,2020,1,-11.1
2020-01-01,2020,1,-11.2
2020-01-01,2020,1,100.4
2020-01-01,2020,1,-4.9
2020-01-01,2020,1,-5.4
2020-01-01,2020,1,8.6
2020-01-01,2020,1,8.8
2020-01-01,2020,1,0.7
2020-01-01,2020,1,1.3
2020-02-01,2020,2,-6
2020-02-01,2020,2,-6.7
2020-02-01,2020,2,-12.1
2020-02-01,2020,2,-12.3
2020-02-01,2020,2,100.4
2020-02-01,2020,2,-3.4
2020-02-01,2020,2,-5.6
2020-02-01,2020,2,9
2020-02-01,2020,2,8.2
2020-02-01,2020,2,1.6
2020-02-01,2020,2,1.4
2020-03-01,2020,3,-8.2
2020-03-01,2020,3,-8.8
2020-03-01,2020,3,-22.1
2020-03-01,2020,3,-21.9
2020-03-01,2020,3,80.4
2020-03-01,2020,3,-15.8
2020-03-01,2020,3,-17
2020-03-01,2020,3,-2.9
2020-03-01,2020,3,0
2020-03-01,2020,3,-21.8
2020-03-01,2020,3,-20.7
2020-05-01,2020,5,-28.4
2020-05-01,2020,5,-28.3
2020-05-01,2020,5,-21.9
2020-05-01,2020,5,-22.4
2020-05-01,2020,5,56.9
2020-05-01,2020,5,-31.1
2020-05-01,2020,5,-32.3
2020-05-01,2020,5,-31.1
2020-05-01,2020,5,-27.5
2020-05-01,2020,5,-56
2020-05-01,2020,5,-58.4
2020-06-01,2020,6,-18.1
2020-06-01,2020,6,-18.4
2020-06-01,2020,6,-13.4
2020-06-01,2020,6,-14.5
2020-06-01,2020,6,69.8
2020-06-01,2020,6,-25.4
2020-06-01,2020,6,-25.4
2020-06-01,2020,6,-19.8
2020-06-01,2020,6,-18.9
2020-06-01,2020,6,-44.3
2020-06-01,2020,6,-44.4
2020-07-01,2020,7,-14.3
2020-07-01,2020,7,-14.7
2020-07-01,2020,7,-15.5
2020-07-01,2020,7,-16.2
2020-07-01,2020,7,78.5
2020-07-01,2020,7,-20.6
2020-07-01,2020,7,-19.9
2020-07-01,2020,7,-13.2
2020-07-01,2020,7,-14
2020-07-01,2020,7,-30.5
2020-07-01,2020,7,-30.6
2020-08-01,2020,8,-12.4
2020-08-01,2020,8,-12.8
2020-08-01,2020,8,-14.7
2020-08-01,2020,8,-15.1
2020-08-01,2020,8,82.3
2020-08-01,2020,8,-18
2020-08-01,2020,8,-17.4
2020-08-01,2020,8,-5.3
2020-08-01,2020,8,-7
2020-08-01,2020,8,-21.4
2020-08-01,2020,8,-22.7
2020-09-01,2020,9,-8.5
2020-09-01,2020,9,-8.5
2020-09-01,2020,9,-12.3
2020-09-01,2020,9,-12.6
2020-09-01,2020,9,92.9
2020-09-01,2020,9,-11
2020-09-01,2020,9,-11.1
2020-09-01,2020,9,1.2
2020-09-01,2020,9,-2
2020-09-01,2020,9,-8
2020-09-01,2020,9,-10.6
2020-10-01,2020,10,-5.9
2020-10-01,2020,10,-5.5
2020-10-01,2020,10,-16.9
2020-10-01,2020,10,-15.8
2020-10-01,2020,10,94.2
2020-10-01,2020,10,-9
2020-10-01,2020,10,-8.2
2020-10-01,2020,10,6.1
2020-10-01,2020,10,0.8
2020-10-01,2020,10,-9.6
2020-10-01,2020,10,-9.8
2020-11-01,2020,11,-9.6
2020-11-01,2020,11,-8.4
2020-11-01,2020,11,-20.3
2020-11-01,2020,11,-19.3
2020-11-01,2020,11,84
2020-11-01,2020,11,-16.5
2020-11-01,2020,11,-13.5
2020-11-01,2020,11,-1.1
2020-11-01,2020,11,-3
2020-11-01,2020,11,-24.3
2020-11-01,2020,11,-22.2
2020-12-01,2020,12,-10.2
2020-12-01,2020,12,-8.2
2020-12-01,2020,12,-14.6
2020-12-01,2020,12,-14
2020-12-01,2020,12,92.5
2020-12-01,2020,12,-8.7
2020-12-01,2020,12,-6.9
2020-12-01,2020,12,-11.2
2020-12-01,2020,12,-9.3
2020-12-01,2020,12,-23.1
2020-12-01,2020,12,-18.2
2021-01-01,2021,1,-9.1
2021-01-01,2021,1,-9.3
2021-01-01,2021,1,-13.6
2021-01-01,2021,1,-13.7
2021-01-01,2021,1,96.5
2021-01-01,2021,1,-5.2
2021-01-01,2021,1,-5.8
2021-01-01,2021,1,-9.6
2021-01-01,2021,1,-8.8
2021-01-01,2021,1,-11.8
2021-01-01,2021,1,-8.5
2021-02-01,2021,2,-6.8
2021-02-01,2021,2,-7.4
2021-02-01,2021,2,-11.7
2021-02-01,2021,2,-12
2021-02-01,2021,2,99.1
2021-02-01,2021,2,-1.1
2021-02-01,2021,2,-3
2021-02-01,2021,2,-2.1
2021-02-01,2021,2,-2.4
2021-02-01,2021,2,-8.7
2021-02-01,2021,2,-7.1
2021-03-01,2021,3,-2.7
2021-03-01,2021,3,-3.3
2021-03-01,2021,3,-12.6
2021-03-01,2021,3,-12.3
2021-03-01,2021,3,101.6
2021-03-01,2021,3,1.5
2021-03-01,2021,3,-0.4
2021-03-01,2021,3,-5
2021-03-01,2021,3,-1.6
2021-03-01,2021,3,-7.3
2021-03-01,2021,3,-5
2021-04-01,2021,4,-2.5
2021-04-01,2021,4,-3.6
2021-04-01,2021,4,-10.5
2021-04-01,2021,4,-10.2
2021-04-01,2021,4,105.6
2021-04-01,2021,4,4.4
2021-04-01,2021,4,3.1
2021-04-01,2021,4,0.4
2021-04-01,2021,4,4.3
2021-04-01,2021,4,-6
2021-04-01,2021,4,-3.5
2021-05-01,2021,5,1.6
2021-05-01,2021,5,1.7
2021-05-01,2021,5,-5
2021-05-01,2021,5,-5.5
2021-05-01,2021,5,113.7
2021-05-01,2021,5,7.6
2021-05-01,2021,5,6.7
2021-05-01,2021,5,3.4
2021-05-01,2021,5,6.1
2021-05-01,2021,5,7.7
2021-05-01,2021,5,5
2021-06-01,2021,6,1.4
2021-06-01,2021,6,1.1
2021-06-01,2021,6,-1.3
2021-06-01,2021,6,-2.5
2021-06-01,2021,6,117.1
2021-06-01,2021,6,8.7
2021-06-01,2021,6,8.3
2021-06-01,2021,6,10.5
2021-06-01,2021,6,10.9
2021-06-01,2021,6,13.4
2021-06-01,2021,6,9.8
2021-07-01,2021,7,4.6
2021-07-01,2021,7,4.2
2021-07-01,2021,7,-1.7
2021-07-01,2021,7,-2.3
2021-07-01,2021,7,119.2
2021-07-01,2021,7,9.4
2021-07-01,2021,7,9.8
2021-07-01,2021,7,14.8
2021-07-01,2021,7,13.5
2021-07-01,2021,7,17.2
2021-07-01,2021,7,12.9
2021-08-01,2021,8,1
2021-08-01,2021,8,0.6
2021-08-01,2021,8,-4.1
2021-08-01,2021,8,-4.6
2021-08-01,2021,8,117.5
2021-08-01,2021,8,8.1
2021-08-01,2021,8,8.8
2021-08-01,2021,8,18.4
2021-08-01,2021,8,15.8
2021-08-01,2021,8,17.4
2021-08-01,2021,8,13.4
2021-09-01,2021,9,1.3
2021-09-01,2021,9,1.3
2021-09-01,2021,9,-3.7
2021-09-01,2021,9,-4
2021-09-01,2021,9,118.6
2021-09-01,2021,9,9.5
2021-09-01,2021,9,9.7
2021-09-01,2021,9,13.9
2021-09-01,2021,9,11
2021-09-01,2021,9,16.1
2021-09-01,2021,9,14.1
2021-10-01,2021,10,4.6
2021-10-01,2021,10,5
2021-10-01,2021,10,-4.3
2021-10-01,2021,10,-3.2
2021-10-01,2021,10,120.5
2021-10-01,2021,10,9.8
2021-10-01,2021,10,11.1
2021-10-01,2021,10,14.4
2021-10-01,2021,10,9.9
2021-10-01,2021,10,15.2
2021-10-01,2021,10,15.2
2021-11-01,2021,11,3.3
2021-11-01,2021,11,4.5
2021-11-01,2021,11,-7
2021-11-01,2021,11,-6
2021-11-01,2021,11,118.5
2021-11-01,2021,11,7.6
2021-11-01,2021,11,10.3
2021-11-01,2021,11,13
2021-11-01,2021,11,11.2
2021-11-01,2021,11,15.6
2021-11-01,2021,11,15.3
2021-12-01,2021,12,4.6
2021-12-01,2021,12,6.5
2021-12-01,2021,12,-6.4
2021-12-01,2021,12,-5.8
2021-12-01,2021,12,118.2
2021-12-01,2021,12,8.9
2021-12-01,2021,12,10.5
2021-12-01,2021,12,9.2
2021-12-01,2021,12,11.1
2021-12-01,2021,12,12.2
2021-12-01,2021,12,14.1
2022-01-01,2022,1,4.2
2022-01-01,2022,1,4
2022-01-01,2022,1,-10.1
2022-01-01,2022,1,-10.2
2022-01-01,2022,1,110.7
2022-01-01,2022,1,8.8
2022-01-01,2022,1,8.4
2022-01-01,2022,1,8.9
2022-01-01,2022,1,9.7
2022-01-01,2022,1,0.6
2022-01-01,2022,1,3.5
2022-02-01,2022,2,4.9
2022-02-01,2022,2,4.3
2022-02-01,2022,2,-10.7
2022-02-01,2022,2,-10.9
2022-02-01,2022,2,112.1
2022-02-01,2022,2,10.2
2022-02-01,2022,2,8.2
2022-02-01,2022,2,8
2022-02-01,2022,2,8
2022-02-01,2022,2,6
2022-02-01,2022,2,7.5
2022-03-01,2022,3,5.3
2022-03-01,2022,3,4.7
2022-03-01,2022,3,-24.9
2022-03-01,2022,3,-24.6
2022-03-01,2022,3,103.6
2022-03-01,2022,3,6.2
2022-03-01,2022,3,4.2
2022-03-01,2022,3,1.9
2022-03-01,2022,3,5
2022-03-01,2022,3,3.2
2022-03-01,2022,3,5.3
2022-04-01,2022,4,5.5
2022-04-01,2022,4,4.4
2022-04-01,2022,4,-22.6
2022-04-01,2022,4,-22.3
2022-04-01,2022,4,104.4
2022-04-01,2022,4,5.6
2022-04-01,2022,4,4.4
2022-04-01,2022,4,7.2
2022-04-01,2022,4,10.4
2022-04-01,2022,4,0.8
2022-04-01,2022,4,2.8
2022-05-01,2022,5,4.9
2022-05-01,2022,5,5
2022-05-01,2022,5,-21.8
2022-05-01,2022,5,-22.3
2022-05-01,2022,5,105.4
2022-05-01,2022,5,5
2022-05-01,2022,5,4
2022-05-01,2022,5,8.9
2022-05-01,2022,5,11.3
2022-05-01,2022,5,9.8
2022-05-01,2022,5,6.4
2022-06-01,2022,6,5.6
2022-06-01,2022,6,5.3
2022-06-01,2022,6,-22.9
2022-06-01,2022,6,-24
2022-06-01,2022,6,104.3
2022-06-01,2022,6,4.2
2022-06-01,2022,6,3.4
2022-06-01,2022,6,10.8
2022-06-01,2022,6,11.8
2022-06-01,2022,6,12.9
2022-06-01,2022,6,8.6
2022-07-01,2022,7,7.8
2022-07-01,2022,7,7.5
2022-07-01,2022,7,-27.3
2022-07-01,2022,7,-27.9
2022-07-01,2022,7,100.2
2022-07-01,2022,7,0.1
2022-07-01,2022,7,1
2022-07-01,2022,7,12.3
2022-07-01,2022,7,11.3
2022-07-01,2022,7,7.5
2022-07-01,2022,7,4.6
2022-08-01,2022,8,2.3
2022-08-01,2022,8,1.9
2022-08-01,2022,8,-24.2
2022-08-01,2022,8,-24.6
2022-08-01,2022,8,99.8
2022-08-01,2022,8,-1.1
2022-08-01,2022,8,-0.3
2022-08-01,2022,8,19.2
2022-08-01,2022,8,16.8
2022-08-01,2022,8,6.7
2022-08-01,2022,8,5.1
2022-09-01,2022,9,5.1
2022-09-01,2022,9,5.1
2022-09-01,2022,9,-26.2
2022-09-01,2022,9,-26.4
2022-09-01,2022,9,95.5
2022-09-01,2022,9,-2.7
2022-09-01,2022,9,-2.5
2022-09-01,2022,9,16.8
2022-09-01,2022,9,14.7
2022-09-01,2022,9,-3.1
2022-09-01,2022,9,-1.8
2022-10-01,2022,10,2.6
2022-10-01,2022,10,3
2022-10-01,2022,10,-27.5
2022-10-01,2022,10,-26.3
2022-10-01,2022,10,95.2
2022-10-01,2022,10,-4.5
2022-10-01,2022,10,-2.8
2022-10-01,2022,10,17.7
2022-10-01,2022,10,14
2022-10-01,2022,10,-3
2022-10-01,2022,10,0
2022-11-01,2022,11,0.8
2022-11-01,2022,11,2
2022-11-01,2022,11,-19.1
2022-11-01,2022,11,-18.1
2022-11-01,2022,11,100.1
2022-11-01,2022,11,-4.5
2022-11-01,2022,11,-1.7
2022-11-01,2022,11,18.5
2022-11-01,2022,11,16.6
2022-11-01,2022,11,0.1
2022-11-01,2022,11,2.2
2022-12-01,2022,12,3.8
2022-12-01,2022,12,5.7
2022-12-01,2022,12,-17.2
2022-12-01,2022,12,-16.7
2022-12-01,2022,12,101.1
2022-12-01,2022,12,-3.4
2022-12-01,2022,12,-1.7
2022-12-01,2022,12,14.5
2022-12-01,2022,12,16
2022-12-01,2022,12,0.2
2022-12-01,2022,12,2.5
