FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;SEX;Sex (DESC);AGE;Age (DESC);TIME_PERIOD;Observation;OBS_STATUS;Observation status
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2004-Q3;52.624733;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2004-Q4;51.771999;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2005-Q1;50.976005;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2005-Q2;51.63784;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2005-Q3;50.838804;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2005-Q4;50.98009;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2006-Q1;51.316594;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2006-Q2;51.929245;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2006-Q3;51.376596;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2006-Q4;50.814277;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2007-Q1;49.838711;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2007-Q2;51.362165;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2007-Q3;51.279879;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2007-Q4;50.629539;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2008-Q1;50.36124;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2008-Q2;51.148662;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2008-Q3;50.522581;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2008-Q4;49.362513;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2009-Q1;47.738375;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2009-Q2;47.502418;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2009-Q3;47.235188;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2009-Q4;46.001367;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2010-Q1;45.1655;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2010-Q2;45.399319;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2010-Q3;44.849005;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2010-Q4;44.965218;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2011-Q1;44.426877;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2011-Q2;44.486652;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2011-Q3;44.223999;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2011-Q4;43.844246;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2012-Q1;43.105523;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2012-Q2;43.338317;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2012-Q3;42.908367;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2012-Q4;41.733012;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2013-Q1;40.384835;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2013-Q2;39.906783;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2013-Q3;39.404457;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2013-Q4;38.885651;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2014-Q1;38.258966;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2014-Q2;38.975304;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2014-Q3;39.344011;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2014-Q4;39.277941;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2015-Q1;38.060524;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2015-Q2;38.439465;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2015-Q3;40.029406;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2015-Q4;39.785797;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2016-Q1;38.706952;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2016-Q2;40.443152;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2016-Q3;40.282529;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2016-Q4;39.682568;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2017-Q1;39.778193;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2017-Q2;40.582583;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2017-Q3;41.255917;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2017-Q4;40.507609;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2018-Q1;40.333666;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2018-Q2;41.708516;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2018-Q3;41.356477;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2018-Q4;40.635991;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2019-Q1;40.813031;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2019-Q2;41.839892;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2019-Q3;42.257852;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2019-Q4;41.895838;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2020-Q1;40.775841;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2020-Q2;37.967874;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2020-Q3;39.52072;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2020-Q4;39.45826;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2021-Q1;38.020703;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2021-Q2;40.733;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2021-Q3;42.48818;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2021-Q4;42.669329;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2022-Q1;42.3285;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2022-Q2;44.216826;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2022-Q3;44.044601;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2022-Q4;44.332578;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2023-Q1;44.166205;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2023-Q2;45.333901;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2023-Q3;44.849996;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2023-Q4;45.530614;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2024-Q1;44.661622;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2024-Q2;44.962157;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2024-Q3;45.515817;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2024-Q4;44.546297;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2025-Q1;44.241753;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-34;15-34 years;2025-Q2;44.270145;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2018-Q1;72.231455;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2018-Q2;74.218004;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2018-Q3;74.073113;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2018-Q4;73.41288;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2019-Q1;72.73313;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2019-Q2;74.025852;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2019-Q3;73.908206;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2019-Q4;73.841826;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2020-Q1;72.954077;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2020-Q2;71.607447;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2020-Q3;72.424043;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2020-Q4;72.217069;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2021-Q1;70.745156;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2021-Q2;73.02194;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2021-Q3;73.579685;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2021-Q4;74.466339;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2022-Q1;74.16024;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2022-Q2;75.028799;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2022-Q3;74.511318;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2022-Q4;75.110646;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2023-Q1;75.667289;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2023-Q2;76.333034;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2023-Q3;75.683092;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2023-Q4;76.603516;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2024-Q1;75.970216;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2024-Q2;77.059572;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2024-Q3;75.739138;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2024-Q4;76.649001;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2025-Q1;77.497484;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-44;35-44 years;2025-Q2;77.13509;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2004-Q1;75.050829;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2004-Q2;75.730657;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2004-Q3;75.602655;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2004-Q4;75.888991;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2005-Q1;75.314649;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2005-Q2;75.583802;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2005-Q3;75.265552;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2005-Q4;75.506223;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2006-Q1;75.515351;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2006-Q2;76.776517;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2006-Q3;75.854363;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2006-Q4;76.353626;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2007-Q1;75.375988;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2007-Q2;75.94026;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2007-Q3;76.379;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2007-Q4;76.413555;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2008-Q1;75.625688;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2008-Q2;76.18774;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2008-Q3;76.126255;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2008-Q4;75.783427;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2009-Q1;74.448697;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2009-Q2;74.828564;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2009-Q3;73.831865;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2009-Q4;73.887684;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2010-Q1;73.443524;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2010-Q2;74.522266;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2010-Q3;73.389235;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2010-Q4;73.782079;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2011-Q1;73.722571;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2011-Q2;74.501803;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2011-Q3;73.394577;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2011-Q4;73.143507;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2012-Q1;72.750447;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2012-Q2;73.499367;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2012-Q3;72.805988;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2012-Q4;72.7132;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2013-Q1;71.389027;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2013-Q2;71.748746;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2013-Q3;71.402776;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2013-Q4;71.73722;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2014-Q1;70.895981;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2014-Q2;71.458169;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2014-Q3;70.991658;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2014-Q4;71.016461;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2015-Q1;70.981307;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2015-Q2;71.889834;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2015-Q3;71.758869;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2015-Q4;71.738956;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2016-Q1;71.365691;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2016-Q2;72.737492;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2016-Q3;72.797193;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2016-Q4;72.543696;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2017-Q1;72.23493;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2017-Q2;73.278851;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2017-Q3;73.451004;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2017-Q4;73.031505;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2018-Q1;72.167538;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2018-Q2;74.105417;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2018-Q3;74.043246;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2018-Q4;73.638235;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2019-Q1;72.936194;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2019-Q2;74.317128;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2019-Q3;74.083119;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2019-Q4;74.032509;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2020-Q1;73.024892;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2020-Q2;71.594699;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2020-Q3;72.433351;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2020-Q4;72.640256;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2021-Q1;71.050533;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2021-Q2;73.475243;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2021-Q3;74.36997;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2021-Q4;74.640715;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2022-Q1;74.243519;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2022-Q2;75.522894;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2022-Q3;75.159878;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2022-Q4;75.938454;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2023-Q1;75.73984;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2023-Q2;76.51342;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2023-Q3;75.926438;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2023-Q4;77.15366;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2024-Q1;76.824323;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2024-Q2;77.748619;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2024-Q3;76.92253;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2024-Q4;77.315952;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2025-Q1;77.734085;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y35-49;35-49 years;2025-Q2;77.729816;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2018-Q1;71.13617;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2018-Q2;72.484439;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2018-Q3;72.644401;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2018-Q4;72.869056;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2019-Q1;72.147637;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2019-Q2;73.637243;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2019-Q3;73.499852;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2019-Q4;73.496927;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2020-Q1;72.407538;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2020-Q2;71.348888;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2020-Q3;71.778985;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2020-Q4;72.71056;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2021-Q1;70.839032;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2021-Q2;72.971635;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2021-Q3;73.864087;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2021-Q4;74.128105;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2022-Q1;73.580432;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2022-Q2;75.095466;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2022-Q3;75.032101;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2022-Q4;75.138147;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2023-Q1;74.536176;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2023-Q2;75.641268;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2023-Q3;75.749731;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2023-Q4;77.130548;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2024-Q1;76.275317;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2024-Q2;77.168006;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2024-Q3;77.464103;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2024-Q4;77.187537;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2025-Q1;77.253508;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y45-54;45-54 years;2025-Q2;77.661162;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2018-Q1;52.757583;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2018-Q2;53.852856;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2018-Q3;53.688195;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2018-Q4;53.627138;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2019-Q1;53.39433;;
